NeuroMorpho.Org ID,Neuron Name,Archive Name,Species Name,Strain,Structural Domains,Physical Integrity,Morphological Attributes,Min Age,Max Age,Gender,Min Weight,Max Weight,Development,Primary Brain Region,Secondary Brain Region,Tertiary Brain Region,Primary Cell Class,Secondary Cell Class,Tertiary Cell Class,Original Format,Experiment Protocol,Experimental Condition,Staining Method,Slicing Direction,Slice Thickness,Tissue Shrinkage,Objective Type,Magnification,Reconstruction Method,Date of Deposition,Date of Upload,Soma Surface,Number of Stems,Number of Bifurcations,Number of Branches,Overall Width,Overall Height,Overall Depth,Average Diameter,Total Length,Total Surface,Total Volume,Max Euclidean Distance,Max Path Distance,Max Branch Order,Average Contraction,Total Fragmentation,Partition Asymmetry,Average Rall's Ratio,Average Bifurcation Angle Local,Average Bifurcation Angle Remote,Fractal Dimension,Soma_Surface ,N_stems ,N_bifs ,N_branch ,N_tips ,Width ,Height ,Depth ,Type ,Diameter ,Diameter_pow ,Length ,Surface ,SectionArea ,Volume ,EucDistance ,PathDistance ,Branch_Order ,Terminal_degree ,TerminalSegment ,Taper_1 ,Taper_2 ,Branch_pathlength ,Contraction ,Fragmentation ,Daughter_Ratio ,Parent_Daughter_Ratio ,Partition_asymmetry ,Rall_Power ,Pk ,Pk_classic ,Pk_2 ,Bif_ampl_local ,Bif_ampl_remote ,Bif_tilt_local ,Bif_tilt_remote ,Bif_torque_local ,Bif_torque_remote ,Last_parent_diam ,Diam_threshold ,HillmanThreshold ,Helix ,Fractal_Dim ,gstats 0,gstats 1,gstats 2,gstats 3,gstats 4,gstats 5,gstats 6,gstats 7,gstats 8,gstats 9,gstats 10,gstats 11,gstats 12,gstats 13,gstats 14,gstats 15,gstats 16,gstats 17,gstats 18,gstats 19,gstats 20,gstats 21,gstats 22,gstats 23,gstats 24,gstats 25,gstats 26,gstats 27,gstats 28,gstats 29,gstats 30,gstats 31,gstats 32,gstats 33,gstats 34,gstats 35,gstats 36,gstats 37,gstats 38,gstats 39,gstats 40,gstats 41,gstats 42,gstats 43,gstats 44,gstats 45,gstats 46,gstats 47,gstats 48,gstats 49,gstats 50,gstats 51,gstats 52,gstats 53,gstats 54,gstats 55,gstats 56,gstats 57,gstats 58,gstats 59,gstats 60,gstats 61,gstats 62,gstats 63,gstats 64,gstats 65
NMO_07174,KP020107cell1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,105.14,2,57,116,161.0,1094.98,13.69,0.18,3924.22,2058.13,138.91,795.95,977.32,14.0,0.83,7883,0.51,1.84,80.1,69.77,1.03,105.141,2.0,58.0,118.0,61.0,226.46,1094.72,13.69,31447.0,1506.45,830.186,3930.0,2163.27,435.532,291.111,1899590.0,2920050.0,59069.0,58781.0,2977.0,0.715614,11.9596,3929.43,98.9291,7886.0,71.8333,109.29,30.1341,2.235,108.409,107.155,105.849,4672.21,3976.93,4967.13,6541.0,4522.72,4875.26,2.88,20.1004,20.5804,2.51,119.681,KP020107cell1,3930.001,977.3269,58,0.6094904,15,1.428084,33.30509,370.2828,8.941176,0.2271319,15.80576,-71.20655,125.9658,-0.02497337,1,3,4,5,7,6,12,16,12,16,13,6,8,3,3,2,2,2,2,2,2,2,2,2,3,2,1,1,1,1,1,2,5,1,2,1,2,2,3,3,3,4,5,2,1,1,1,2.0,1.0,0.0,
NMO_07175,KP040408B,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,716.41,6,47,100,249.18,311.92,27.54,0.2,4159.96,2658.53,222.68,216.72,306.24,8.0,0.82,9919,0.38,1.47,77.8,66.62,1.03,716.419,6.0,48.0,102.0,55.0,282.63,212.08,27.5,33921.0,2036.82,1162.38,4175.06,3374.94,770.634,2927.56,963300.0,1375730.0,41248.0,18902.0,6218.0,5.11274,26.5617,4174.54,84.9566,9922.0,68.6353,76.7796,19.1357,19.135,72.7371,71.1067,67.3121,3657.06,3131.19,4489.19,5749.55,3602.56,3740.46,3.67,38.5044,39.6294,0.61,102.4,KP040408B,4175.057,306.2477,48,0.7443871,9,1.395194,40.93193,138.6541,4.485437,1.179488,11.53646,-15.61652,2.287103,-2.752665,1,8,6,10,11,11,20,19,23,22,23,26,26,25,26,24,26,23,25,21,17,17,16,18,19,17,14,18,15,10,8,11,7,10,9,9,9,10,13,12,9,11,5,5,4,4,3,3.0,1.0,0.0,
NMO_02564,KP050907complete,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,Not reported,interneuron,Not reported,Not reported,Neurolucida.dat,in vitro,Control,Mag-indo-1 AM,coronal,300.00,Not reported,water,40x,Neurolucida,2008-02-06,2008-07-15,777.31,6,40,86,476.28,754.83,32.64,0.29,7227.27,6463.17,806.57,511.57,703.63,6.0,0.78,15831,0.37,1.41,88.2,77.8,1.04,777.314,6.0,41.0,88.0,48.0,576.33,608.46,32.65,45919.0,4763.14,3205.08,7243.0,7240.49,2107.98,3863.32,2129640.0,3363500.0,49141.0,26034.0,11050.0,5.16835,31.2551,7242.6,69.0816,15834.0,64.9442,63.9118,15.9927,14.19,61.0084,58.6635,55.5808,3528.2,3112.06,3807.28,4476.93,2930.12,2760.84,7.27,46.6196,49.5196,-26.68,90.2889,KP050907complete,7227.267,703.6375,41,0.622359,7,1.516761,84.03798,212.4484,3.632184,1.196583,24.95542,12.14537,32.39713,-6.430558,1,6,21,20,21,23,38,30,24,33,25,19,18,20,16,13,10,10,9,8,8,7,8,6,12,9,7,6,5,5,5,5,5,5,8,5,4,3,3,3,2,2,2,2,2,2,2,2.0,1.0,0.0,
NMO_07176,KP051508,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,786.8,5,49,103,346.64,507.47,95.29,0.3,6688.82,5502.1,719.77,416.37,587.97,12.0,0.8,9565,0.47,1.51,85.45,73.1,1.03,786.801,5.0,50.0,105.0,56.0,503.27,435.74,95.3,28698.0,3004.83,2229.57,6704.63,6288.91,1641.27,3833.74,1185360.0,1814420.0,46454.0,20010.0,6822.0,12.7653,38.0848,6704.11,84.8999,9568.0,119.901,79.7221,24.4629,11.64,75.6648,76.1637,75.7417,4187.27,3582.34,3750.51,5345.18,3920.98,4647.61,6.15,46.152,51.657,-4.39,104.815,KP051508,6704.635,587.9769,50,0.6711516,13,1.524465,64.46639,189.6343,5.424528,0.9707021,5.330709,-24.34768,-70.80778,-12.33193,1,5,15,22,22,23,22,22,30,26,19,16,15,18,16,13,12,10,11,12,12,11,10,11,12,12,13,12,12,11,10,11,8,6,6,4,4,4,3,3,3,3,3,3,3,3,3,3.0,3.0,0.0,
NMO_02565,KP051607complete,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,Not reported,interneuron,Not reported,Not reported,Neurolucida.dat,in vitro,Control,Mag-indo-1 AM,coronal,300.00,Not reported,water,40x,Neurolucida,2008-02-06,2008-07-15,666.14,7,75,157,502.46,547.52,30.69,0.23,8740.15,6146.2,622.34,404.72,637.63,8.0,0.79,17899,0.48,1.7,88.38,85.44,1.04,666.144,7.0,76.0,159.0,84.0,336.06,540.67,30.69,45844.0,4199.3,2605.3,8754.71,6812.34,1648.49,3047.37,1954610.0,3985370.0,77587.0,42173.0,11908.0,5.33318,29.6367,8753.91,126.275,17902.0,137.36,133.914,37.7297,6.785,131.118,129.651,127.533,6628.6,6408.47,5763.17,7839.25,6501.54,6585.07,6.63,46.5032,48.7332,-2.88,163.538,KP051607complete,8740.148,637.6357,76,0.5873116,9,1.535168,55.66973,222.6454,4.93038,0.933488,16.38155,-4.841468,21.49976,-6.490008,1,7,23,31,37,35,39,47,41,34,35,31,33,31,24,27,30,24,22,16,12,11,11,11,11,11,8,6,6,6,6,5,3,3,3,4,4,5,4,4,3,3,2,2,1,1,1,1.0,1.0,0.0,
NMO_07177,KP052008cell1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,741.33,5,31,67,214.31,499.28,24.54,0.38,3229.82,3736.08,621.79,369.81,421.27,8.0,0.82,7443,0.47,1.04,72.83,56.86,1.03,741.339,5.0,32.0,69.0,38.0,507.48,188.4,24.55,25977.0,2918.65,2314.39,3245.18,4477.42,1754.83,3469.09,589378.0,791783.0,24145.0,13234.0,5118.0,7.59119,35.8863,3244.82,57.0286,7446.0,65.7452,40.9353,15.8254,20.29,36.5843,34.4951,30.5117,2257.83,1762.91,2739.11,3835.6,2694.71,2818.25,5.4,42.006,47.526,3.1,64.3401,KP052008cell1,3245.18,421.271,32,0.7650545,9,1.329632,47.72045,106.3367,4.071429,2.358709,19.15899,8.702198,44.14688,2.632681,1,7,14,19,19,24,24,25,24,24,18,17,14,13,9,8,7,5,6,6,7,6,6,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07178,KP052008cell2,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,500.89,5,37,79,229.68,461.88,38.09,0.39,3816.03,4907.52,860.41,372.4,464.87,5.0,0.76,9166,0.39,1.12,58.09,65.07,1.04,500.891,5.0,38.0,81.0,44.0,504.21,226.76,38.4,27637.0,3640.31,2749.72,3828.66,5408.41,1873.46,2441.2,789375.0,1228560.0,28798.0,16029.0,5329.0,6.44612,40.4031,3828.25,62.0505,9169.0,79.4976,50.2593,15.4648,28.12,44.1419,43.4551,39.5185,2149.45,2407.81,3356.55,4354.56,3467.91,3434.18,6.72,36.7676,41.9276,7.0,80.5007,KP052008cell2,3828.662,464.8759,38,0.6605629,6,1.069911,47.26743,133.9909,3.719512,2.125305,10.03281,30.94282,153.1305,-49.9427,1,5,5,6,25,13,17,22,24,20,23,21,21,15,11,8,11,8,11,8,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_02566,KP052207,Yuste,mouse,C57BL/6,"Dendrites, Soma, No Axon",Dendrites Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Mag-indo-1 AM,coronal,300.00,Not reported,water,40x,Neurolucida,2008-02-06,2008-07-15,1054.39,4,68,140,268.52,668.97,31.68,0.63,7558.62,15306.4,3315.77,609.73,952.63,28.0,0.68,26308,0.54,1.36,80.08,69.46,1.05,1054.39,4.0,69.0,142.0,74.0,603.18,541.02,31.69,101637.0,16808.5,14860.3,7576.94,16360.8,11396.8,8144.87,7623280.0,11124000.0,408212.0,97455.0,17015.0,5.46987,35.324,7576.26,97.6956,26311.0,126.1,103.63,37.825,53.8,90.9489,94.8176,89.5921,5445.83,4723.63,4909.71,7943.91,5579.73,5315.69,14.64,75.28,85.54,4.77,146.182,KP052207,7558.623,952.6381,69,0.657664,29,1.388971,53.99016,422.8211,13.85816,1.109038,14.02975,-222.1997,-171.997,-0.04035311,1,4,16,20,21,23,16,19,13,10,7,9,5,3,3,3,2,4,2,5,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,4,9,11,14,22,12,22,16,30.0,16.0,0.0,
NMO_07179,KP052908,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,663.1,7,34,75,212.63,227.21,26.32,0.29,3538.62,3410.35,363.98,173.46,241.79,8.0,0.8,10962,0.5,1.18,91.5,66.92,1.04,663.11,7.0,35.0,77.0,43.0,212.42,227.11,26.32,36913.0,3285.5,2122.35,3553.14,4073.46,1335.98,2773.86,737994.0,1039720.0,34747.0,16594.0,8409.0,6.06132,32.21,3552.79,62.4947,10965.0,46.4034,49.127,18.027,30.095,42.6591,42.349,37.6674,3111.08,2275.61,2968.23,4378.51,2182.97,2313.8,4.2,40.0536,49.732,1.36,78.0703,KP052908,3553.138,241.7922,35,0.7550424,9,1.641147,46.14464,94.82199,3.730769,0.9862459,7.696987,9.570093,12.57017,3.48791,1,9,9,8,10,12,17,32,23,28,32,28,27,25,36,31,32,29,26,26,28,24,26,23,24,20,18,14,13,12,10,8,8,14,8,10,6,6,6,6,6,6,5,5,5,5,4,2.0,2.0,0.0,
NMO_07180,KP060608,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,967.33,6,88,182,210.79,864.5,25.95,0.37,8708.62,10573.7,1834.95,763.41,897.02,26.0,0.8,29799,0.52,1.26,83.11,62.3,1.03,967.332,6.0,89.0,184.0,96.0,226.1,864.16,25.97,110258.0,11099.4,8620.72,8726.17,11541.1,6212.53,6080.28,8704170.0,10382600.0,346258.0,102506.0,22057.0,7.27583,74.2851,8725.29,149.158,29802.0,168.36,127.847,47.3126,61.8,110.438,113.639,103.968,7314.42,5482.63,7555.43,11106.3,8081.14,7511.4,10.51,63.7396,82.167,-0.88,188.394,KP060608,8726.172,897.023,89,0.7741288,27,1.46969,47.42485,348.3844,10.85405,0.3099933,7.29358,-2.983799,253.7855,1.168422,1,16,27,36,28,34,25,20,12,9,5,9,10,6,4,6,3,4,3,3,4,1,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,2,2,4,5,10,10,13,16,16,11.0,4.0,0.0,
NMO_07181,KP060608B,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,758.9,8,31,70,196.64,241.78,36.51,0.38,3527.82,4467.62,623.34,209.73,290.04,6.0,0.76,11458,0.36,1.22,99.27,48.73,1.04,758.903,8.0,32.0,72.0,41.0,196.61,241.71,36.5,38014.0,4489.34,3264.2,3543.36,5226.52,2196.82,3572.59,851873.0,1231390.0,33413.0,17122.0,8535.0,5.54072,30.9772,3543.02,55.5525,11461.0,44.2632,45.4611,12.3921,24.54,40.5943,39.8756,36.4858,3077.42,1510.94,2227.37,4241.87,3143.22,2563.09,8.01,45.7896,56.752,-3.87,72.8549,KP060608B,3543.362,290.0403,32,0.7238493,7,1.776647,49.21337,107.4422,3.39726,0.8101652,5.362406,-27.18461,23.54631,-9.946871,1,10,8,9,12,18,19,21,22,22,27,28,27,25,24,23,22,23,23,25,20,19,17,15,15,13,12,12,11,11,9,7,7,6,6,5,5,5,5,4,3,3,2,2,1,1,1,1.0,1.0,0.0,
NMO_02568,KP060807p14-s1complete,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Mag-indo-1 AM,coronal,300.00,Not reported,water,40x,Neurolucida,2008-02-06,2008-07-15,1007.43,7,66,139,715.36,881.46,29.55,0.29,11562.0,9696.37,1503.88,692.35,916.44,21.0,0.79,31115,0.59,1.58,85.83,67.19,1.02,1007.43,7.0,67.0,141.0,75.0,854.57,684.91,29.55,103259.0,9329.47,7143.03,11579.9,10703.8,5360.16,6013.99,9490320.0,13036300.0,318217.0,98344.0,23597.0,3.28366,33.7959,11579.2,112.758,31118.0,233.042,110.622,40.3557,12.735,48.8204,106.611,104.231,5665.21,4434.94,5336.01,7946.24,5685.72,5630.12,4.68,50.5748,85.9559,-22.19,142.041,KP060807p14-s1complete,11562.0,916.4487,66,0.7087214,21,1.501764,83.78262,418.9633,9.510791,1.418991,28.61772,-179.0844,127.5727,5.59799,1,11,13,24,25,31,29,30,26,24,34,17,14,16,9,9,8,6,7,7,6,7,6,4,4,4,4,5,5,4,4,3,3,3,3,3,3,4,6,8,14,18,22,21,20,15,9,5.0,2.0,0.0,
NMO_07182,KP061608Bcell1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,223.57,6,35,76,237.46,136.98,45.4,0.12,2196.83,860.34,32.09,199.57,208.73,7.0,0.8,7207,0.34,1.37,75.13,64.88,1.04,223.57,6.0,36.0,78.0,43.0,172.56,139.19,45.4,23660.0,924.695,412.03,2205.27,1083.92,215.743,503.369,347999.0,464760.0,23770.0,11062.0,5368.0,4.66792,29.2123,2204.89,63.4187,7210.0,56.3714,55.2202,12.9881,18.175,50.6095,50.1729,46.6802,2629.76,2271.09,3867.53,4429.03,3202.37,3212.69,2.22,21.0936,22.1236,0.09,75.5061,KP061608Bcell1,2205.269,208.7297,36,0.7473555,8,1.36221,28.27268,64.46054,3.772152,1.472253,5.748077,-33.49148,21.44464,-5.770541,1,8,14,13,18,22,28,24,30,25,24,27,22,23,20,17,16,11,7,10,4,4,4,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1.0,1.0,0.0,
NMO_07183,KP061608Bcell2,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,187.62,5,18,41,128.84,158.59,28.84,0.08,1198.35,315.31,7.78,147.68,189.25,7.0,0.86,3546,0.42,1.56,72.06,56.29,1.03,187.622,5.0,19.0,43.0,25.0,156.66,148.22,28.85,13531.0,328.628,159.633,1206.09,502.934,118.263,370.18,275793.0,341839.0,13964.0,7201.0,2220.0,4.33341,11.0431,1205.86,37.3896,3549.0,24.5714,31.9569,8.6,4.54,31.3585,30.1746,28.991,1297.23,1013.34,2060.61,2451.86,1253.58,1384.26,0.64,17.062,17.377,-5.13,39.3021,KP061608Bcell2,1206.094,189.2586,19,0.8688847,8,1.356976,28.0487,96.3198,3.704545,1.064832,5.880541,-17.55085,-50.31391,-9.422308,1,7,6,8,9,10,10,9,9,10,9,8,8,8,8,9,7,6,6,4,4,5,5,6,8,6,8,9,7,6,6,6,6,5,5,5,6,11,7,8,6,4,4,4,3,2,2,2.0,1.0,0.0,
NMO_07184,KP061608cell1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,1002.97,11,87,185,671.78,514.19,111.75,0.37,9214.45,9566.48,1756.9,603.46,900.87,12.0,0.76,18298,0.51,1.32,70.4,72.67,1.06,1002.97,11.0,88.0,187.0,100.0,501.36,591.61,212.44,56088.0,6981.51,5593.56,9232.31,10569.4,4304.99,6239.01,1807700.0,3308850.0,73715.0,43364.0,10848.0,8.31092,74.9114,9231.44,143.087,18301.0,253.56,128.499,45.4157,30.17,117.677,117.65,111.286,6125.34,6322.29,6491.79,9736.86,7190.61,7751.55,11.4,59.9908,77.2685,-3.29,195.173,KP061608cell1,9232.309,900.876,88,0.5705239,13,1.250556,49.37064,180.8018,5.143617,1.181437,2.12495,-14.33996,-9.75441,1.651253,1,15,35,51,42,44,36,45,32,21,18,12,9,7,7,6,6,6,10,7,9,7,6,5,7,5,5,4,4,4,4,4,4,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07185,KP061608cell2,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,825.18,6,73,152,314.27,892.96,69.45,0.31,6787.38,5996.97,1020.73,749.94,921.9,10.0,0.85,11117,0.51,1.47,70.73,64.2,1.02,825.182,6.0,74.0,154.0,81.0,631.94,711.86,38.02,35729.0,3538.79,2834.62,6803.58,6822.15,2275.07,4365.56,1893450.0,2657820.0,56526.0,33528.0,5898.0,3.68119,44.4307,6802.88,131.798,11120.0,148.771,116.857,38.4434,20.2,111.584,109.541,105.073,5163.46,4686.81,5187.47,8894.95,5560.78,5550.0,6.12,47.7876,59.4345,-2.96,155.431,KP061608cell2,6803.579,921.9055,74,0.6624476,11,1.260284,44.17909,239.0125,5.664516,0.9282064,11.83093,45.64968,-19.63749,-9.170912,1,7,14,25,17,19,24,20,26,27,19,14,11,9,7,5,4,4,4,4,4,3,4,4,2,2,4,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,2.0,0.0,
NMO_02570,KP062507complete,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon",Dendrites & Axon Moderate,"Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,young,neocortex,somatosensory,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,Mag-indo-1 AM,coronal,300.00,Not reported,water,40x,Neurolucida,2008-02-06,2008-07-15,1427.45,11,54,119,374.52,398.29,45.25,0.36,7588.35,9325.01,1886.02,365.29,647.34,10.0,0.76,16364,0.41,1.4,86.34,64.25,1.04,1427.45,11.0,55.0,121.0,67.0,339.07,345.07,45.25,51624.0,6056.53,4461.9,7609.66,10752.5,3314.0,9492.91,1410680.0,2288340.0,55298.0,22242.0,13192.0,11.8602,44.067,7609.03,93.2625,16367.0,178.508,84.2723,23.667,21.385,77.9114,77.9108,74.3856,4662.67,3469.52,4344.7,6720.21,5500.81,5392.41,9.35,63.942,78.655,-26.94,118.521,KP062507complete,7588.349,647.3435,55,0.6845379,11,1.528416,63.76764,139.8298,4.158333,1.213005,11.23504,1.721901,-2.543663,-5.127806,1,13,25,33,39,43,38,42,51,54,49,48,50,40,32,30,24,17,14,9,8,6,4,6,3,3,3,3,3,3,2,2,2,2,2,6,2,2,2,2,2,2,1,1,1,1,1,1.0,1.0,0.0,
NMO_07186,KP071808s1,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,646.51,7,32,71,428.01,206.72,46.37,0.33,3415.67,3813.72,508.77,340.85,405.89,6.0,0.77,10582,0.4,1.31,89.64,67.1,1.04,646.519,7.0,33.0,73.0,41.0,181.18,310.82,42.47,33748.0,3640.42,2537.17,3430.01,4460.24,1674.34,2828.32,805411.0,1116520.0,27408.0,15483.0,8115.0,5.3924,31.5693,3429.68,57.0492,10585.0,51.7757,49.3049,14.0,25.045,43.0282,44.0987,41.0651,2868.75,2147.49,2701.42,4045.53,2022.46,2566.13,6.18,41.262,44.797,-0.29,74.1604,KP071808s1,3430.012,405.8987,33,0.7298749,7,1.612447,46.98647,105.4816,3.283784,0.5326397,4.534,-4.310651,10.11365,-4.93333,1,9,8,17,17,29,24,30,34,26,28,22,19,15,12,10,8,5,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,
NMO_07187,KP092908fluo-4d,Yuste,mouse,C57BL/6,"Dendrites, Soma, Axon","Dendrites Moderate, Axon Incomplete","Diameter, 3D, Angles",12.0,15.0,Not reported,Not reported,Not reported,not reported,neocortex,Multiple,Not reported,principal cell,pyramidal,Not reported,Neurolucida.dat,in vitro,Control,green fluorescent protein,coronal,300.00,Reported 49% in z Not corrected,oil,100x,Neurolucida,2010-07-29,2011-11-08,743.57,8,29,66,204.53,400.68,34.92,0.39,3282.33,3938.67,728.04,294.8,378.92,8.0,0.86,6997,0.31,0.98,71.83,51.38,1.01,743.571,8.0,30.0,68.0,39.0,227.34,405.16,48.91,24657.0,2811.68,2272.93,3297.71,4682.24,1748.47,3588.78,866400.0,1025550.0,24966.0,15570.0,4587.0,5.68954,36.5691,3297.37,59.2858,7000.0,44.9178,37.618,10.1628,32.365,31.355,30.5636,26.2933,2083.28,1490.07,2852.59,3990.27,2393.44,2519.24,6.17,43.7284,69.0972,-2.64,66.2231,KP092908fluo-4d,3297.706,378.9205,30,0.8418411,9,1.316722,48.49567,146.5068,4.0,0.5949433,4.4291,-14.66856,74.20772,0.4574814,1,10,9,9,9,10,14,14,15,16,16,17,16,15,16,15,13,13,11,11,9,8,7,8,8,7,6,4,4,4,4,5,5,7,7,7,9,9,8,10,8,6,6,6,5,5,4,3.0,2.0,0.0,
