"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_08330","D2OE-P90-07","Kellendonk","mouse","C57Bl6/129SvEv","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",121,"91.25","Male","Not reported","Not reported","adult","basal ganglia","striatum","dorsomedial","principal cell","medium spiny","Not reported","Neurolucida.asc","in vitro","D2R-overexpression","Golgi-Cox","coronal","150","Not reported","oil","63x","Neurolucida","2012-05-11","2013-01-15",649.48,5,20,45,137.24,151.94,72.06,0.16,2203.76,1107.73,44.3,144.73,227.82,5,0.83,918,0.5,2,79.75,78.31,1.03,649.486,5,21,47,27,146.74,173.32,120.35,2757,190.04,222.458,2218.13,1757.21,343.579,2380.31,58148.7,88774.7,2114,1372,709,3.71618,4.94439,2217.91,39.4915,921,21,42.0556,11,0,42,42,42,1595.17,1566.2,1871.69,2051.87,1443.28,1654.61,1.28,32.7735,32.7735,-2.25,"42.4553",2218.127,227.8232,21,0.7328336,6,1.475358,47.19419,96.38951,2.9375,0.905338,1.361197,-5.411976,-8.721976,-34.0732,1,7,7,5,7,9,9,9,9,10,12,12,13,15,16,17,17,17,21,24,23,21,20,20,23,24,19,20,17,16,13,6,6,6,6,5,5,5,4,3,3,3,3,3,2,2,1,1,1,0
"NMO_08326","D2OE-P90-11","Kellendonk","mouse","C57Bl6/129SvEv","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",121,"91.25","Male","Not reported","Not reported","adult","basal ganglia","striatum","dorsomedial","principal cell","medium spiny","Not reported","Neurolucida.asc","in vitro","D2R-overexpression","Golgi-Cox","coronal","150","Not reported","oil","63x","Neurolucida","2012-05-11","2013-01-15",591.72,5,19,43,107.82,151.37,60.8,0.16,1376.58,691.94,27.67,102.42,158.75,5,0.86,715,0.54,2,90.19,80.6,1.03,591.724,5,20,45,26,114.56,142.67,60.8,2148,155.585,198.356,1390.3,1283.67,310.416,2058.51,35801.5,48846.5,1749,1133,523,3.69696,4.94173,1390.09,39.1739,718,20,40.0583,11.2667,0,40,40,40,1713.72,1531.45,1826.79,1992.53,1395.87,1550.58,1.12,31.2965,38.0806,-0.3,"40.4404",1390.304,158.7518,20,0.7725188,6,1.65258,30.89565,68.0314,3.065217,0.8574584,1.9399,-10.60592,-16.86187,-11.76568,1,7,7,9,5,5,5,7,7,9,10,11,11,10,11,12,12,16,19,19,16,15,15,15,14,16,13,13,14,12,11,12,11,11,11,10,10,6,5,5,5,4,4,4,6,2,2,1,1,0
"NMO_08322","D2OE-P90-15","Kellendonk","mouse","C57Bl6/129SvEv","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",121,"91.25","Male","Not reported","Not reported","adult","basal ganglia","striatum","dorsomedial","principal cell","medium spiny","Not reported","Neurolucida.asc","in vitro","D2R-overexpression","Golgi-Cox","coronal","150","Not reported","oil","63x","Neurolucida","2012-05-11","2013-01-15",793.85,5,14,33,165.82,199.57,68.45,0.16,1320.95,663.98,26.55,145.3,184.4,4,0.87,663,0.46,2,85.77,77.76,1.03,793.853,5,15,35,21,172.51,179.87,68.45,1992,153.788,232.68,1336.84,1457.84,410.57,3182.63,39110.2,55053.3,1315,965,538,2.74449,4.94969,1336.69,30.8855,666,15,30.0503,7.53333,0,30,30,30,1200.79,1088.78,1369.25,1549.26,947.273,1060.6,0.96,34.8451,42.7163,-1.75,"29.9901",1336.843,184.4028,15,0.7716493,5,1.606617,38.19552,82.66254,2.638889,1.106652,3.136508,8.726441,5.636231,-12.86206,1,7,7,5,9,7,7,7,9,9,9,9,11,13,13,11,13,13,10,10,9,8,8,8,9,9,9,8,8,7,7,7,5,5,5,5,4,4,4,4,4,3,3,3,3,3,2,2,1,0
"NMO_08318","D2OE-P90-19","Kellendonk","mouse","C57Bl6/129SvEv","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",121,"91.25","Male","Not reported","Not reported","adult","basal ganglia","striatum","dorsomedial","principal cell","medium spiny","Not reported","Neurolucida.asc","in vitro","D2R-overexpression","Golgi-Cox","coronal","150","Not reported","oil","63x","Neurolucida","2012-05-11","2013-01-15",514.41,8,4,16,100.23,117.7,26.18,0.16,603.79,303.5,12.14,99.19,120.59,2,0.83,206,0.5,2,96.45,69.4,1.03,514.41,8,5,18,14,97.97,101.55,68.9,621,71.367,150.606,616.585,817.911,261.595,1658.55,6790.85,9317.72,184,260,181,3.46439,7.90002,616.51,15.366,209,5,10.1,3,0,10,10,10,385.819,277.631,409.792,431.074,436.748,370.364,0.32,27.5247,65.4517,2.13,"14.5534",616.5853,120.5987,5,0.7696039,3,1.975081,34.25474,44.58239,1.578947,0.9105996,1.369154,-3.288134,10.45761,-4.819043,1,10,10,10,8,10,10,11,12,11,11,8,7,7,7,7,7,7,7,5,4,4,4,4,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,0
"NMO_08314","D2OE-P90-23","Kellendonk","mouse","C57Bl6/129SvEv","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",121,"91.25","Male","Not reported","Not reported","adult","basal ganglia","striatum","dorsomedial","principal cell","medium spiny","Not reported","Neurolucida.asc","in vitro","D2R-overexpression","Golgi-Cox","coronal","150","Not reported","oil","63x","Neurolucida","2012-05-11","2013-01-15",424.59,6,11,28,129.8,221.96,67.79,0.16,1658.54,833.67,33.34,138.41,252.25,3,0.8,667,0.3,2,100.03,112.15,1.05,424.592,6,12,30,19,213.12,127.96,67.2,2004,141.613,161.687,1670.16,1258.26,225.907,1267.95,33749.5,52348.8,1163,812,588,3.48665,5.91746,1670.01,24.4481,670,12,24.0825,4.33333,0,24,24,24,1100.35,1233.74,995.919,967.761,986.114,936.295,0.96,25.9819,37.4529,1.2,"27.5438",1670.159,252.2534,12,0.7056354,4,1.862188,55.67197,78.13248,2.258065,1.709405,3.470706,6.569284,11.47601,-2.337985,1,8,8,6,12,15,13,12,18,16,13,17,14,14,14,14,14,15,15,13,10,10,10,11,11,11,8,10,6,6,6,6,6,6,6,5,5,5,5,5,3,2,2,2,4,4,4,2,2,0
"NMO_02064","D4_6","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",110,"78","Male","Not reported","Not reported","adult","neocortex","prefrontal","prelimbic, layer 5","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Not reported","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2007-12-01","2008-02-29",1183.92,6,24,54,194.19,636.35,52.66,0.86,3068.39,9734.97,9237.7,637.95,691.86,7,0.9,4555,0.73,1.28,93.79,51.71,1.01,1184.52,6,24,54,31,194.22,636.36,52.61,15556,3914.01,4620.97,3068.39,9734.97,5090.57,9237.69,723518,833905,15000,8535,3144,4.12191,21.2595,3068.18,48.6951,4555,70.7137,34.7467,17.5,10.75,32.6749,30.6798,28.6006,2157.17,1189.39,2214.84,3001.39,1773.58,1857.03,5.88,56.508,78.18,-0.62,"51.5253",3068.388,691.8652,24,0.8316967,8,1.699638,57.89046,183.0746,3.672727,0.2915365,3.443566,14.86867,94.47466,-4.142738,1,8,17,12,15,15,15,15,12,7,7,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,0
"NMO_04354","D7s1LS","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",67,"43","Male","Not reported","Not reported","adult","ventral striatum","nucleus accumbens","shell","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Nicotine-treated","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2008-02-22","2008-07-15",481.02,4,10,24,158.59,227.58,125.24,0.49,1573.85,2524.69,473.54,164.35,265.42,4,0.77,1589,0.53,1.22,79.31,69.67,1.04,481.028,4,11,26,16,209.01,177.56,143.39,4770,820.464,752.086,1586.22,3005.71,654.114,1962.08,113593,166871,2976,2193,1162,2.83005,11.9184,1586.07,20.5522,1592,18.6214,16.4758,6.33333,6.01,14.9218,14.219,12.9722,793.123,696.76,811.449,1230.31,837.6,662.891,1.84,32.226,39.4,4.43,"24.1129",1586.223,265.4287,11,0.7277867,5,1.544017,61.00856,104.8186,2.592593,1.014757,1.380471,9.677896,-38.50691,11.5822,1,6,4,5,5,6,8,8,9,9,9,12,10,9,9,9,10,10,10,10,10,9,9,13,10,10,9,10,9,9,9,8,6,6,6,3,3,3,2,2,2,2,2,2,1,1,1,1,1,0
"NMO_04358","D7t1LS","Smith","rat","Long-Evans","Dendrites, Soma, No Axon","Dendrites Moderate","Diameter, 3D, Angles",67,"43","Male","Not reported","Not reported","adult","ventral striatum","nucleus accumbens","shell","principal cell","Aspiny","Large","Neurolucida.dat","in vitro","Nicotine-treated","Golgi","coronal","200","Not reported","dry","60x","Neurolucida","2008-02-22","2008-07-15",2314.56,4,7,18,207.25,349.96,95.89,1.65,1355.82,7807.43,5138.71,268.86,309.38,4,0.91,561,0.57,1.3,77.88,68.28,1.01,2314.56,4,8,20,13,319.56,269.44,96.73,1686,1009.47,1732.58,1382.96,10122,2714.98,20846.6,60575.1,72308.3,853,825,435,1.84188,8.14976,1382.87,18.4807,564,10.5434,13.078,5,7.96,10.1067,11.156,10.2334,545.226,477.974,710.417,766.709,723.147,726.879,6.2,74.5424,90.7605,-0.91,"17.2917",1382.964,309.3806,8,0.8660741,5,1.582198,69.14818,128.2062,2.285714,1.265322,3.498278,-3.431879,34.26206,21.92803,1,6,6,4,4,4,4,4,5,5,8,8,9,9,9,9,8,7,7,7,7,6,6,6,4,4,4,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,1,1,0
"NMO_04523","DATKOK_finaltrace","Martone","mouse","C57BL6/129SvJ","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",35,"182.5","Male","27 grams","27 grams","adult","basal ganglia","striatum","Not reported","principal cell","medium spiny","Not reported","Neurolucida.asc","Not reported","Control","Not reported","coronal","100","Not reported","oil","63x","Neurolucida","2008-07-15","2008-10-01",188.39,7,27,61,106.13,180.23,48.4,1.04,1999.48,6538.4,1997.69,115.07,146.33,9,0.87,1011,0.4,1.89,73.86,76.08,1.04,215.744,8,26,60,35,161.01,119.72,65.56,3027,1054.48,1116.44,2056.9,6744.62,944.101,2124.98,49350.2,67292.6,3588,1707,775,2.97377,9.57993,2056.57,51.5554,1011,28.9091,50.9882,10.8428,5.055,47.8092,49.0646,48.4478,1837.66,1849.65,2495.06,2842.71,1924.69,1815.68,11.15,49.8878,64.7905,-3.24,"53.1195",2056.903,145.9772,26,0.759826,10,1.354413,34.28172,66.56041,4.360656,1.454188,2.73395,8.246222,-55.2493,31.51797,1,10,8,9,9,10,10,10,11,14,17,22,22,21,24,20,20,21,20,23,20,24,19,18,20,18,19,17,17,16,16,16,14,14,11,10,10,10,7,7,7,6,4,3,3,3,2,1,1,0
"NMO_06333","DGC507","Danzer","mouse","C57BL6/Thy1-GFP","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",28,"161","Male","Not reported","Not reported","adult","hippocampus","dentate gyrus","Not reported","principal cell","granule","adult-born","Neurolucida.dat","in vitro","pilocarpine treated","green fluorescent protein","coronal","60","Not reported","oil","63x","Neurolucida","2011-03-10","2011-06-01",243.48,1,9,19,143,192.14,22.49,0.1,1200.56,492.63,541.31,218.21,272.91,4,0.94,708,0.46,2,62.1,38.33,1.02,243.605,1,9,19,11,118.85,192.14,22.49,2118,71.985,90.3278,1200.56,492.631,124.509,541.312,84874.2,99568,2123,1182,575,0.184331,-1.00681,1200.46,17.8385,708,9,18.0068,4.14286,0,18,18,18,496.793,306.629,974.482,1119.86,593.124,621.844,0.18,18.17,18.17,-3.83,"15.247",1200.56,272.9079,9,0.8928511,5,1.312474,63.18736,140.6327,3.25,0.6984897,5.405756,54.53011,101.0148,-9.307458,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,4,5,6,6,6,7,7,8,9,9,9,9,8,8,7,6,6,6,6,6,6,6,6,6,6,5,5,4,4,3,2,2,2,2,0
"NMO_06353","DGC671","Danzer","mouse","C57BL6/Thy1-GFP","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",28,"161","Male","Not reported","Not reported","adult","hippocampus","dentate gyrus","Not reported","principal cell","granule","adult-born","Neurolucida.dat","in vitro","Control","green fluorescent protein","coronal","60","Not reported","oil","63x","Neurolucida","2011-03-10","2011-06-01",310.97,1,8,17,156.81,246.74,14.9,0.12,972.43,492.56,777.64,279.16,293.69,5,0.94,529,0.49,2,64.85,39.99,1.02,311.131,1,8,17,10,172.97,246.74,14.9,1581,61.4478,102.067,972.428,492.556,157.394,777.64,67001.5,72812.1,1844,816,340,0.609016,0.993977,972.36,15.9985,529,8,16.006,3.93333,0,16,16,16,453.974,279.913,918.449,1035.26,573.8,592.673,0.18,20.4052,20.4052,1.45,"14.2889",972.4281,293.6937,8,0.9304542,6,1.383117,57.20165,137.641,3.388889,0.6593273,10.89229,-22.02994,116.4815,-7.169093,1,1,1,3,3,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,4,4,4,4,4,4,4,3,2,2,2,2,2,3,3,3,1,1,1,1,0
"NMO_06357","DGC676","Danzer","mouse","C57BL6/Thy1-GFP","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",28,"161","Male","Not reported","Not reported","adult","hippocampus","dentate gyrus","Not reported","principal cell","granule","adult-born","Neurolucida.dat","in vitro","Control","green fluorescent protein","coronal","60","Not reported","oil","63x","Neurolucida","2011-03-10","2011-06-01",217.76,1,7,15,48.31,211.33,22.48,0.11,752.88,352.93,455.8,221.64,245.7,4,0.96,467,0.57,2.26,56.33,28.95,1.01,217.868,1,7,15,9,50.01,211.33,22.49,1395,51.516,78.5528,752.884,352.926,110.267,455.805,54808.2,57981.6,1429,766,305,0.287879,-1.0036,752.82,14.3915,467,8,15.0036,4,0,14,15.8284,17,337.989,173.675,843.118,918.04,519.445,328.915,0.12,17.054,17.054,-0.3,"12.0873",752.8842,245.6988,7,0.956786,5,1.291516,50.19228,124.1575,3.0625,0.2690079,2.516048,11.94218,116.1043,0.2357816,1,1,1,1,1,1,1,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,2,0
"NMO_06365","DGC697trace","Danzer","mouse","C57BL6/Thy1-GFP","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",28,"161","Male","Not reported","Not reported","adult","hippocampus","dentate gyrus","Not reported","principal cell","granule","adult-born","Neurolucida.dat","in vitro","pilocarpine treated","green fluorescent protein","coronal","60","Not reported","oil","63x","Neurolucida","2011-03-10","2011-06-01",361.28,2,5,12,27.63,263.06,13.96,0.18,437.59,445.13,971.03,251.99,273.93,2,0.9,278,0.6,2.05,92.71,36.71,1.03,361.466,2,5,12,8,32.82,262.97,13.98,828,49.0018,109.629,437.592,445.132,181.689,971.031,23955.5,26552.4,454,358,219,1.57664,0.82215,437.54,10.8353,278,5.16667,10.1778,3,0,10,10.2601,10.3611,463.533,146.847,443.886,593.286,122.744,189.371,0.12,21.8312,21.8262,-1.51,"10.3437",437.5923,273.9336,5,0.8982656,3,1.683448,36.46603,95.51205,1.846154,0.1250623,2.512876,-4.141079,76.17565,-1.219676,1,4,3,3,5,4,3,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_06369","DGC702trace","Danzer","mouse","C57BL6/Thy1-GFP","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",28,"161","Male","Not reported","Not reported","adult","hippocampus","dentate gyrus","Not reported","principal cell","granule","adult-born","Neurolucida.dat","in vitro","pilocarpine treated","green fluorescent protein","coronal","60","Not reported","oil","63x","Neurolucida","2011-03-10","2011-06-01",251.02,1,5,11,43.76,205.7,7.47,0.12,733.05,389.21,563.87,222.76,263.5,3,0.93,467,0.47,2.05,68.41,32.5,1.03,251.151,1,5,11,7,39.46,205.53,7.49,1395,54.9616,87.2147,733.047,389.21,127.087,563.873,55140.9,65439.1,888,701,389,0.125348,0.659961,732.98,10.1956,467,5.16667,10.1734,2.33333,0,10,10.2601,10.3611,273.644,129.983,369.575,507.884,212.388,316.186,0.12,18.2044,18.1994,0.99,"8.21031",733.047,263.5039,5,0.8578687,4,1.583515,66.64064,140.1266,2.25,0.2148425,6.105131,-27.60411,113.5255,0.6801499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,0
"NMO_09574","DHC-neuron","Johnston","rat","Sprague-Dawley","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",71,"60.8333333333","Male","Not reported","Not reported","adult","hippocampus","CA1","stratum pyramidale","principal cell","pyramidal","Not reported","Neurolucida.nrx","in vitro","Control","neurobiotin","horizontal","350","Not reported","dry","40x","Neurolucida","2013-01-18","2013-05-06",911.78,4,80,164,251.64,630.68,173.82,1.03,10038.29,32873.9,10468.79,556.27,662.11,34,0.87,6754,0.6,1.53,72.28,53.45,1.01,911.781,4,81,166,86,251.72,630.69,173.77,24934,7009.49,7680.44,10055.4,33785.7,7142.33,14353.6,1206800,1460820,88817,14382,5552,6.56959,37.2376,10054.5,146.205,6757,159.944,133.416,49.0715,21.41,117.556,125.055,120.215,5782.61,4276.12,8389.65,10481.4,7894.37,7118.98,24.73,116.746,137.771,-12.77,"153.685",10055.37,662.1179,81,0.8176668,35,1.284781,60.57452,216.1931,12.99401,0.4098345,1.410336,13.74521,117.6102,-23.89016,1,4,13,21,22,28,29,33,39,37,32,30,28,21,23,19,14,13,12,13,14,12,11,11,13,14,14,14,13,12,10,9,7,9,9,8,8,7,7,6,6,6,6,5,5,5,2,2,2,0
"NMO_08093","DISC1-L100P-13","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","Disc1-L100P mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",10834.9,7,12,31,445.26,479.46,8,4.44,3555.66,51208.9,62575.9,322.45,396.87,3,0.96,331,0.27,1.85,46.21,52.99,1,10834.9,7,13,33,21,593.16,442.33,8,1082,1648.5,4513.48,3614.39,62043.9,10836.5,221643,52535.1,58437.3,474,445,278,5.58769,9.67288,3614.23,32.0629,334,14.7818,25.5769,4.33333,6.34,22.9047,24.2889,23.8869,554.568,635.942,1673.26,1702.28,1235.07,1262.19,33.7418,203.363,259.203,0.39,"25.1794",3614.387,396.8715,13,0.9347136,4,0.9862022,109.5269,174.9619,2.147059,1.166832,73.65625,352.7764,246.0224,4.549401,1,9,9,9,9,7,8,9,9,9,9,10,11,12,12,14,15,16,16,15,14,15,15,15,13,13,11,11,11,11,11,12,11,10,10,9,9,9,8,8,8,7,7,7,6,4,3,2,2,0
"NMO_08089","DISC1-L100P-3","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","Disc1-L100P mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",13505.4,6,15,36,475.75,466.74,8,4.28,3697.5,51566.6,64583.1,335.12,361,4,0.95,335,0.35,1.75,47.43,47.86,1,13505.4,6,16,38,23,546.63,417,8,1089,1632.98,4649.83,3763.07,65072,11999.2,285943,55045.1,61649.3,621,489,274,7.01316,11.3941,3762.89,36.5534,338,19.5402,30.0151,6.26667,17.535,26.0468,28.3538,27.6014,711.576,717.968,2022.28,1972.02,1508.41,1594.73,36.1732,223.35,256.68,0.09,"29.2313",3763.072,361.0087,16,0.8992808,5,0.9725584,99.02821,182.3942,2.564103,1.061639,67.215,335.4595,196.0688,3.847633,1,8,8,8,8,7,7,8,8,8,8,9,9,10,11,11,12,12,13,16,16,16,16,17,17,17,16,15,15,14,14,14,13,12,11,10,8,8,7,6,5,5,4,2,2,1,1,1,1,0
"NMO_08085","DISC1-L100P-7","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","Disc1-L100P mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",19967.2,7,6,19,348.42,483.36,6,5.46,2258.57,41334.6,72120.5,280.51,301.82,3,0.97,197,0.33,1.79,42.04,50.91,1,19967.2,7,7,21,15,462.92,471.5,7,620,1314.98,4801.11,2338.29,61301.8,15431.4,470097,29181.9,30435.2,152,273,154,3.97672,7.70932,2338.18,20.5661,200,8.554,13.8024,3,7.205,12.4339,12.7839,12.5814,252.282,305.468,852.768,833.774,514.956,536.533,25.2534,236.884,348.52,0.02,"18.0805",2338.289,301.8195,7,0.9575508,4,1.077821,111.3471,152.176,1.772727,0.9766212,69.64286,284.3266,245.2498,2.80375,1,9,9,9,9,9,9,7,7,7,7,7,7,7,8,8,8,8,10,10,10,11,11,11,11,11,10,10,10,10,10,8,7,7,8,8,8,8,8,7,7,5,4,4,4,3,3,3,2,0
"NMO_35989","DOX131IR1-1a","Luebke","mouse","rTg4510 P301-L mutant","Dendrites, Soma, No Axon","Dendrites Complete","No Diameter, 3D, Angles",83,"395.416666667","Male/Female","Not reported","Not reported","old","neocortex","frontal","layer 3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Doxycycline (DOX)","Biocytin, Streptavidin-Alexa 546","coronal","300","Not reported","oil","40x","Neurolucida","2014-01-05","2016-03-04",919.27,7,53,113,244.65,357.8,109.39,0.08,5436.95,1366.45,27.33,271.74,355.99,13,0.92,2579,0.48,2,52.37,49.56,1.02,919.272,7,54,114,61,243.68,357.54,109.39,9143,607.549,1434.72,5461.61,2283.44,3708.88,2812.54,262660,326346,13117,4785,2017,2.37883,7.12551,5461.02,104.335,2614,54.2263,107.307,26.2497,0,108,108.358,108.504,2775.81,2626.43,5926.38,7220.56,4369.59,4162.92,1.6,13.3454,16.0013,0.37,"108.235",5461.613,355.9901,54,0.8049664,14,0.9157127,47.90888,124.8456,6.052174,0.7265578,2.001533,0.4066947,48.74611,14.27484,1,8,9,11,15,17,20,26,34,36,33,35,38,38,34,33,31,29,28,23,20,16,14,12,11,11,10,8,7,7,7,7,8,8,10,12,11,10,11,11,11,8,7,7,6,6,3,2,2,0
"NMO_35988","DOX134IR1-1b","Luebke","mouse","FVB/129","Dendrites, Soma, No Axon","Dendrites Complete","No Diameter, 3D, Angles",83,"395.416666667","Male/Female","Not reported","Not reported","old","neocortex","frontal","layer 3","principal cell","pyramidal","Not reported","Neurolucida.dat","in vitro","Doxycycline (DOX)","Biocytin, Streptavidin-Alexa 546","coronal","300","Not reported","oil","40x","Neurolucida","2014-01-05","2016-03-04",1268.61,8,66,140,311.54,443.01,103.24,0.08,7625.45,1916.48,38.33,379.86,430.72,12,0.93,3330,0.38,2,60.48,52.37,1.01,1268.61,8,67,141,75,311.6,443.04,103.14,11746,660.268,1493.57,7656.51,3161.71,3991.09,4145.43,467382,546526,16465,6385,2634,3.29694,8.26405,7655.82,131.128,3361,67.2691,133.344,26.2259,0,134,134.43,134.61,3991.66,3456.67,7580.34,9047.45,5464.7,5850.46,2.24,16.7094,15.5657,-0.46,"123.638",7656.508,430.7186,67,0.8532392,13,1.058345,54.30147,162.6081,5.528169,0.8128257,3.324553,-2.531506,73.17501,6.175016,1,9,10,17,22,27,30,34,34,35,40,42,40,38,37,33,31,23,18,16,10,9,7,6,5,10,6,7,10,10,9,11,13,13,13,14,14,14,14,12,10,7,5,5,4,3,2,1,1,0
