"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_32298","L0628-slide-3-section-3-2","Cho","mouse","BDNF Met/Met","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","24.4 grams","52 grams","adult","basal ganglia","striatum","Not reported","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",667.84,3,14,31,131.71,202.93,48.1,1.03,1354.93,4455.11,3388.55,119.72,176.67,6,0.87,361,0.45,1.53,70.89,54.99,1.04,667.839,3,14,31,18,119.73,202.93,48.1,1077,371.532,494.123,1354.93,4455.11,600.332,3388.55,20380.9,30750.5,964,574,287,3.18552,8.82974,1354.81,26.8854,361,17.4512,23.4571,6.31429,14.85,19.3535,21.4235,20.1148,921.634,714.831,1508.64,1510.64,1144.93,1227.34,6.06,43.1115,44.5965,0.38,"25.885",1354.926,176.6667,14,0.7590388,7,1.373367,43.70728,85.18143,3.09375,0.6965662,2.853007,-11.92825,24.21064,10.00579,1,5,5,3,3,4,4,7,6,9,13,11,13,11,10,12,12,14,11,11,11,10,10,10,11,11,12,11,11,9,10,10,10,10,10,9,9,7,6,6,6,4,4,4,3,3,2,1,1,0
"NMO_32215","L0629-slide-1-section-7-left-1","Cho","mouse","BDNF Met/Met","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","24.4 grams","52 grams","adult","hippocampus","dentate gyrus","granule layer","principal cell","granule","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",666,2,9,20,70.69,121.23,76.69,1.15,1002.03,3913.52,3392.64,140.5,188.82,4,0.88,375,0.44,1.51,93.79,44.19,1.03,666.002,2,9,20,12,77.21,121.28,76.69,1119,432.118,578.974,1002.03,3913.52,685.732,3392.64,26217.5,34363.4,862,541,279,1.16378,5.52026,1001.93,17.5754,375,11.4056,15.0174,3.93333,10.15,12.2728,13.6258,12.7661,844.084,353.542,684.941,1080.42,883.104,886.512,4.06,39.092,39.827,-1.16,"17.5071",1002.029,188.8226,9,0.8186883,5,1.832945,50.10143,91.63579,2.666667,0.5957956,1.06271,-3.614907,63.81421,8.74672,1,4,4,2,2,2,3,3,6,4,5,5,5,6,6,7,7,7,8,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,6,6,6,6,6,5,5,4,2,1,1,0
"NMO_32305","L0629-slide-3-section-4-1","Cho","mouse","BDNF Met/Met","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","24.4 grams","52 grams","adult","basal ganglia","striatum","Not reported","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",481.9,6,23,52,97.76,157.52,91.88,1.06,1746.18,6132.59,3046.02,130.07,181.55,4,0.89,459,0.46,1.66,64.87,51.98,1.03,481.901,6,23,52,30,98.78,157.52,91.88,1371,487.983,585.61,1746.18,6132.59,606.147,3046.02,30898.9,41384.1,960,766,327,2.95089,12.0269,1745.89,46.3375,459,26,41.0154,10.4762,21.16,35.1812,38.2221,36.5722,1427.1,1143.58,2468.68,2610.74,1846.15,2100.25,10.66,51.4622,53.3822,-0.16,"41.2134",1746.182,181.551,23,0.7756204,5,1.219527,33.58043,90.16149,2.90566,0.6477028,1.16049,10.87708,11.52216,41.6663,1,8,8,6,6,7,7,7,7,8,9,9,12,12,13,13,13,13,13,14,16,15,16,14,17,16,15,15,17,19,12,9,8,5,7,8,8,8,8,8,4,4,4,4,3,3,1,1,1,0
"NMO_32235","L0633-slide-1-section-6-left-1","Cho","mouse","BDNF WT","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","25.1 grams","35.9 grams","adult","hippocampus","dentate gyrus","granule layer","principal cell","granule","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",788.58,1,11,23,108.67,176.41,51.04,1.45,1108.75,5345.92,4665.95,195.37,209.37,5,0.93,348,0.44,1.86,76.1,42.79,1.02,788.584,1,11,23,13,108.86,176.38,51.04,1038,505.4,720.136,1108.75,5345.92,880.996,4665.95,34604.4,38832.1,1110,621,252,0.695111,2.13477,1108.66,21.4129,348,11.4186,20.9877,4.88889,1.11,20.7305,20.4278,20.1148,761.008,427.861,1100.78,1361.27,658.859,794.504,5.34,46.0631,46.2431,2.24,"19.3146",1108.748,209.3688,11,0.9015567,6,1.493062,48.20642,111.5866,3.625,0.6972898,2.608013,3.406753,96.47043,2.836523,1,3,1,1,1,1,2,2,2,2,2,3,4,4,5,6,8,8,8,10,9,9,9,9,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,5,4,4,4,3,3,2,2,2,2,0
"NMO_32352","L0634-slide-1-section-3-1","Cho","mouse","BDNF WT","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","25.1 grams","35.9 grams","adult","basal ganglia","striatum","Not reported","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",444.63,4,21,46,116.82,225.02,272.06,1.02,3019.75,11111.3,4742.58,264.15,418.13,5,0.87,499,0.4,1.6,70.02,70.86,1.04,444.63,4,21,46,26,100.59,225.02,272.07,1491,509.648,598.54,3019.75,11111.3,605.473,4742.58,75951.1,106543,1335,770,390,1.16878,11.3111,3019.49,39.9748,499,24.4187,36.4007,8.33333,17.925,30.8405,33.5811,31.8686,1400.47,1417.12,1957.39,1986.56,1572.91,1472.65,9.73,45.8556,48.5156,1.32,"38.4122",3019.748,418.1321,21,0.7488965,6,1.313541,65.64669,213.5127,3.276596,0.5324241,0.5201814,7.001142,19.99956,127.9976,1,6,4,5,5,6,9,8,9,7,8,8,10,10,11,9,9,13,12,11,10,10,10,10,9,9,11,9,6,5,9,10,10,7,7,7,9,10,7,14,12,7,5,5,4,4,2,3,2,0
"NMO_32238","L0634-slide-1-section-7-left-3","Cho","mouse","BDNF WT","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","25.1 grams","35.9 grams","adult","hippocampus","dentate gyrus","granule layer","principal cell","granule","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",848.43,1,8,17,82.2,193.51,63.23,1.13,1021.08,3970.99,4288.92,206.8,228.54,4,0.94,308,0.38,1.74,74.56,46.67,1.02,848.431,1,8,17,10,75.49,193.66,63.24,918,348.562,499.378,1021.08,3970.98,661.887,4288.92,33245.9,37145.7,906,444,251,0.582568,2.3998,1021.02,15.982,308,8.7265,14.6337,3,7.91,12.9208,13.9337,13.4643,521.947,326.717,808.532,986.285,391.152,301.746,2.95,40.6083,41.0683,1.4,"14.2276",1021.085,228.5383,8,0.9171284,5,1.53141,60.0638,120.6028,2.944444,0.4124959,1.274289,27.54013,100.8477,5.607987,1,3,1,1,1,1,1,2,2,2,3,3,3,4,6,6,6,6,8,8,8,8,8,7,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,3,3,3,3,2,0
"NMO_32355","L0635-slide-3-section-2-1","Cho","mouse","BDNF WT","Dendrites, Soma, No Axon","Dendrites Complete","Diameter, 3D, Angles",63,"304.166666667","Male","25.1 grams","35.9 grams","adult","basal ganglia","striatum","Not reported","principal cell","medium spiny","Not reported","Neurolucida.dat","in vitro","Middle cerebral artery occlusion","Golgi","coronal","150","Not reported","Not reported","40x","Neurolucida","2014-01-05","2015-07-07",541.31,7,20,47,124.8,142.56,72.16,0.98,2076.67,6593.23,3333.8,105.06,199.8,5,0.81,516,0.55,1.59,86.51,49.57,1.05,541.308,7,20,47,28,123.99,142.56,72.18,1542,506.839,601.876,2076.67,6593.23,632.63,3333.8,27388.9,45237,943,777,383,2.88686,13.6227,2076.43,38.0225,516,24.203,34.614,10.9333,16.05,29.7396,31.7059,30.1179,1643.71,941.851,1928.61,2174.52,1620,1606.04,7.16,49.7759,57.6224,2,"41.8685",2076.665,199.7974,20,0.695796,6,1.591488,44.18436,87.66858,2.6875,0.8854401,1.925544,6.051337,5.778915,21.92072,1,9,9,9,7,7,7,7,9,10,12,13,16,16,20,19,19,24,29,26,28,23,23,25,20,20,18,17,15,14,13,13,15,15,15,17,14,13,10,9,9,7,6,5,4,2,2,2,2,0
"NMO_08051","L100P-GSK3-Het-10","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",8974.21,6,9,24,529.46,570.54,7,4.95,3008.98,48809.2,74281.6,351.01,376.76,3,0.97,272,0.55,1.98,38.34,39.45,1,8974.22,6,10,26,17,579.75,400.54,7,848,1506.92,4333.78,3062.43,57783.4,10581.4,194186,49460.6,52173.1,340,390,215,3.45932,7.10598,3062.29,25.3073,275,10.8718,20.7948,6,3.475,20.688,19.906,19.9609,345.08,355.098,1286.36,1226.82,985.208,1027.57,17.6224,183.898,228.662,-0.1,"19.1305",3062.432,376.7676,10,0.9589369,4,0.9164378,117.7858,189.7205,2.148148,1.246067,81.23286,375.6993,225.5597,3.878182,1,8,8,8,6,6,7,8,8,8,8,8,8,8,8,7,7,8,8,8,9,10,11,12,13,13,13,13,13,13,12,11,11,10,11,11,10,8,6,6,6,3,3,3,3,3,3,2,1,0
"NMO_08047","L100P-GSK3-Het-14","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",8213.31,5,9,23,365.05,489.65,10,4.82,2591.53,40915.6,60075.8,310,337.74,3,0.96,229,0.44,1.79,36.11,43.85,1,8213.31,5,10,25,16,468.25,442.75,10,740,1258.29,3636.72,2642.66,49128.9,8882.91,165067,32483.9,35579.8,343,286,205,4.05563,8.71681,2642.52,24.1339,232,11.7128,19.4516,5,4.76,16.1652,18.1823,17.7297,324.991,394.73,1312.18,1243.21,918.687,972.195,29.142,180.268,184.523,0.09,"17.1555",2642.663,337.741,10,0.935212,4,0.8813748,105.7065,153.3612,2.038462,1.255044,52.629,303.3699,277.7976,5.325948,1,7,7,7,7,5,5,7,7,8,9,10,10,11,11,12,14,14,14,14,12,12,12,12,12,12,11,11,11,10,9,9,7,7,7,6,4,4,4,4,4,3,2,2,1,1,1,1,1,0
"NMO_08043","L100P-GSK3-Het-4","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",14806.6,6,18,42,388.02,505.67,8.99,4.55,4229.09,62435,85856,321.51,390.16,6,0.97,373,0.34,1.77,50.37,63.01,1,14806.6,6,19,44,26,494.5,418.17,9,1268,1904.93,5511.58,4297.74,77241.7,14432.7,339990,58038,68694.5,864,543,299,6.92855,12.3212,4297.54,42.7967,376,25.6875,35.489,7.26667,9.175,33.0665,33.9138,33.3241,906.743,1134.27,2457.83,2185.43,1640.4,1622.71,42.6998,251.48,296.11,-0.28,"30.1936",4297.735,390.1629,19,0.8900847,7,0.9982759,97.6758,182.698,3.066667,1.12592,62.75,288.6015,266.5592,6.08008,1,8,8,8,8,8,6,7,11,11,12,12,12,14,15,17,17,17,19,17,17,17,17,17,18,18,18,18,17,13,15,13,13,12,12,10,10,8,6,6,5,3,3,3,3,3,2,2,1,0
"NMO_08039","L100P-GSK3-Het-8","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha mutant","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",7048.28,9,8,25,385.89,621.05,10.98,4.55,3029.64,45152.6,58217.6,368.62,496.38,3,0.96,261,0.37,1.66,59.16,57.95,1,7048.28,9,9,27,19,552.25,460.5,11,857,1329.99,3566.67,3077.01,52200.9,8036.9,141673,40067,45333.3,225,380,183,3.53743,10.7015,3076.89,26.034,264,10.6369,17.496,4,6.025,12.9415,15.308,14.6916,473.33,463.674,1000.59,1073.25,739.136,701.788,23.3346,178.635,265.097,0.14,"22.154",3077.01,496.3828,9,0.9182499,4,1.266974,113.9633,171.7169,1.821429,1.065424,49.10636,342.6984,262.844,5.386515,1,11,11,11,9,9,9,11,11,11,11,11,10,11,13,12,12,12,12,12,10,10,8,9,9,9,8,8,8,7,7,7,7,7,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,0
"NMO_08065","L100P-GSK3-KO-11","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha knockout","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",11000.1,7,11,29,352.98,451.25,10,4.81,2782.36,43930.1,61791.4,298.55,308.88,3,0.96,249,0.27,1.76,45.06,57.13,1,11000.1,7,12,31,20,483.43,446.75,10,816,1377.1,4097.81,2841.53,54930.2,10532.1,224527,34826.6,38059.9,343,348,198,4.78204,11.732,2841.42,30.1104,252,14.141,23.0077,4,6.455,18.9818,21.4108,20.7895,495.713,628.519,1565.85,1488.66,846.091,914.872,33.4982,214.878,298.002,-0.26,"24.1429",2841.534,308.8895,12,0.9345177,4,0.9827841,91.66238,151.0312,2.21875,0.7413337,33.88636,352.139,229.5846,5.361111,1,9,9,9,9,7,7,7,7,8,9,10,12,12,12,13,13,14,15,14,14,14,13,13,13,13,12,13,13,10,10,9,7,7,7,7,7,6,6,5,3,3,3,3,2,2,1,1,1,0
"NMO_08061","L100P-GSK3-KO-15","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha knockout","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",13202.3,8,19,46,508.94,550.36,12,4.2,4916.29,67135.1,84277.8,407.14,430.11,5,0.96,452,0.36,1.79,59.21,67.38,1,13202.3,8,20,48,29,548.91,455,12,1471,2093.16,5622.24,4981.12,80337.3,13675.6,298227,75076.7,85793.2,807,664,363,7.44818,15.1431,4980.87,46.4324,455,26.51,37.9206,8,14.09,36.1437,36.098,35.5542,1125,1280.22,2476.57,2367.08,1982.46,2097.77,45.1376,249.57,287.127,0.61,"35.2403",4981.12,430.1136,20,0.8848916,6,1.138831,103.7733,188.5565,2.693878,1.21274,47.63923,334.744,224.9788,6.169231,1,10,10,10,8,9,9,11,13,15,16,16,17,18,20,19,21,21,19,18,17,17,15,14,15,16,15,14,13,10,8,8,8,8,6,6,5,4,4,3,2,1,1,1,1,1,1,1,1,0
"NMO_08057","L100P-GSK3-KO-5","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha knockout","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",13622.6,5,15,35,412.96,542.24,8,5.43,2910.85,51848,81410.6,351.02,395.71,3,0.98,258,0.44,1.66,47.04,52.15,1,13622.6,5,16,37,22,582,437.83,8,840,1600.59,4973.95,2976.7,65470.6,13324.3,305673,38376.7,41789.5,510,364,205,7.20341,11.855,2976.52,36.4386,261,17.8922,29.1596,7.66667,27.35,20.7246,26.9512,25.5804,705.645,782.378,2083.21,2058.79,988.959,989.353,41.167,244.032,252.142,-0.18,"21.1009",2976.7,395.7194,16,0.9408151,4,0.9660892,80.45136,160.113,2.5,0.972146,58.89625,366.6129,236.7276,4.3659,1,7,7,7,7,6,7,8,9,10,12,14,15,15,16,16,14,14,13,12,12,10,11,10,9,8,7,8,8,8,8,7,6,6,6,5,4,4,4,4,3,2,2,1,1,1,1,1,1,0
"NMO_08053","L100P-GSK3-KO-9","Wong","mouse","C57BL/6","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, Angles",106,"60.8333333333","Male/Female","Not reported","Not reported","adult","neocortex","frontal","layer 3, layer 4","principal cell","pyramidal","Not reported","Neuromantic.swc","in vitro","L100P/GSK3alpha knockout","Golgi-Cox","coronal","200","Not reported","dry","40x","Neuromantic","2012-01-21","2013-01-15",6358.9,5,9,23,366.55,407.26,8,4.18,2200.23,29961.7,35601.9,316.3,390.38,3,0.96,206,0.55,1.97,51.08,45.46,1,6358.9,5,10,25,16,567.29,448.5,8,680,997.203,2724.38,2245.22,36320.6,6264.01,107124,29603.4,32246.7,285,284,169,5.63337,7.64617,2245.08,24.2624,209,11.647,20.4649,6,4.495,23.3807,19.8131,19.9824,459.726,409.183,1233,1199.74,865.391,874.319,17.4078,153.027,174.629,0.19,"17.1202",2245.221,390.3831,10,0.9424005,4,1.116533,89.80884,154.2905,2.115385,1.003982,58.9375,389.8759,251.7746,3.748804,1,7,7,8,7,7,9,9,9,8,7,8,8,8,7,7,7,8,8,8,8,9,9,9,9,9,9,8,8,9,8,7,6,6,5,5,4,4,4,4,4,4,4,2,1,1,1,1,1,0
"NMO_34021","L292-E1-LCN","Szucs","rat","Wistar","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles",19,"24","Male/Female","Not reported","Not reported","young","spinal cord","lumbar","lamina I","interneuron","Local circuit neuron","multipolar","Neurolucida.dat","in vitro","Control","biocytin","parasagittal","100","Reported 90% in z Not corrected","dry","40x","Neurolucida","2014-01-22","2015-07-07",3003.41,9,471,950,4570.86,3010.81,687.55,0.47,42761.5,64238.3,25728.4,5973.41,7635.11,48,0.83,17823,0.7,1.69,88.73,77.81,1.07,3003.41,9,471,950,480,4858.12,3010.9,687.57,39404,8291.93,7676.34,42761.5,64238.3,7036.22,25728.4,12474800,27842200,164245,246450,5017,35.5398,143.425,42756.8,786.808,17823,697.339,827.31,331.732,66.715,783.79,795.402,773.442,41701.7,36573,44343.1,49165.6,41318.8,42070.5,30.35,216.758,279.959,-11.16,"665.012",42761.54,7635.112,471,0.4735893,49,1.545891,45.01215,1562.149,13.28917,1.311863,6.883898,-429.6797,299.697,-104.4791,1,35,47,26,14,13,5,2,2,1,2,2,2,3,5,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,3,2,3,2,2,2,2,6,3,1,1,1,1,1,0
"NMO_34017","L360-E2-ALT-PN","Szucs","rat","Wistar","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles",19,"20","Male/Female","Not reported","Not reported","young","spinal cord","lumbar","lamina I","principal cell","Projection neuron","anterolateral-targeting, Waldeyer","Neurolucida.dat","in vitro","Control","biocytin","parasagittal","100","Reported (no values given) Not corrected","dry","40x","Neurolucida","2014-01-22","2015-07-07",3083.57,5,540,1085,3049.15,683.27,2134.34,0.72,18427.3,42514,38403.8,3052.64,4221.12,73,0.94,11040,0.89,1.16,87.66,85.47,1.04,3083.57,5,540,1085,546,2731.92,683.43,1838.4,26681,7975.12,9078.27,18427.3,42514,9793.22,38403.8,9363390,15040900,158941,121276,1646,260.002,417.229,18421.9,1016.2,11040,3763.65,669.374,482.546,91.585,648.063,627.855,618.677,47249.8,46070.3,50700.7,52595.8,50711.5,51855.1,34.3,218.376,521.671,-6.31,"379.057",18427.35,4221.117,538,0.7383956,74,1.531789,17.12465,1362.614,28.26476,4.206159,1.460692,529.6295,83.48494,413.7439,1,9,21,21,11,8,13,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,0
"NMO_01833","L5","Lewis","human","Not reported","Dendrites, Soma, No Axon","Dendrites Incomplete","Diameter, 3D, No Angles",118,"26280","Male/Female","Not reported","Not reported","adult","neocortex","inferior frontal gyrus","layer 3","principal cell","pyramidal","Magnopyramidal","Eutectic.nts","in vitro","Control","Golgi","Not reported","120","Not reported","oil","60x","Eutectic","2006-10-30","2007-10-15",4875.64,7,28,63,271.33,555.84,63.08,2.63,3525.98,30140,37019.19,417.14,464.62,10,0.97,208,0.54,1.05,61.98,56.7,1,4875.64,7,29,65,37,2102,557,64.5,713,666.4,1814.87,3565.37,35015.6,4351.17,85044.3,27565.4,31873.3,649,416,157,9.04801,28.1838,3565.01,63.2849,211,56.0082,38.7988,16.3016,38.715,27.4446,31.6718,27.3932,1735.45,1587.81,3440.23,3546.57,2392.88,2456.97,31.2,153.3,201.5,-0.8,"16.1122",3565.365,464.6209,29,0.8597805,11,1.152788,54.85177,151.0581,4.015152,0.5895765,4.891892,1990.403,48.95806,8.391659,1,9,9,7,7,10,15,20,18,19,18,15,14,13,13,13,13,12,13,12,11,9,7,7,4,4,4,4,4,4,3,3,3,3,3,1,1,1,1,1,2,2,2,2,2,2,2,1,1,0
"NMO_10655","L5FS2","Otsuka","rat","Wistar","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",46,"21","Male","Not reported","Not reported","young adult","neocortex","frontal","layer 5","interneuron","Fast-spiking","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","300","Reported (no values given) Not corrected","oil","60x","Neurolucida","2013-10-22","2014-05-30",376.35,6,12,30,111.92,464.21,159.72,0.28,2170.25,1909.05,133.63,285.36,319.22,4,0.88,1444,0.5,2,79.61,74.27,1.01,376.357,6,13,32,20,111.89,464.21,159.38,4335,437.179,322.692,2181.18,2285.4,277.357,1164.18,163551,191707,1779,2119,1067,1.58807,5.84662,2181.02,28.5863,1447,13,26.1534,7,0,26,26,26,955.402,891.31,1316.26,1432.6,885.438,913.063,1.68,26.9458,26.9458,0.42,"29.5",2181.183,319.2224,13,0.849861,5,1.524346,68.16198,132.4862,2.30303,0.2757653,0.7631678,-24.45701,33.27613,6.971645,1,6,6,7,7,9,8,9,9,9,8,8,10,10,11,12,9,9,9,9,8,7,7,7,7,7,7,7,7,7,5,5,5,5,5,5,4,4,4,4,5,2,2,2,1,1,1,1,1,0
"NMO_10657","L5non-FS","Otsuka","rat","VGAT-Venus","Dendrites, Soma, No Axon","Dendrites Moderate","No Diameter, 3D, Angles",44,"20","Male","Not reported","Not reported","young adult","neocortex","frontal","layer 5","interneuron","Non-fast spiking","Not reported","Neurolucida.dat","in vitro","Control","biocytin","coronal","300","Reported (no values given) Not corrected","oil","60x","Neurolucida","2013-10-22","2014-05-30",502.89,2,19,40,176.39,325.14,80.27,0.28,2083.13,1832.41,128.26,291.71,339.59,6,0.84,1579,0.55,2,72.54,67.37,1.04,502.89,2,20,42,23,176.39,325.15,80.29,4740,480.091,369.037,2095.77,2335.3,348.871,1719.55,182303,243212,4916,3239,1075,0.619086,1.95576,2095.55,35.6847,1582,20,40.0442,11.5952,0,40,40,40,1544.88,1280.16,2134.99,2251.74,1316.28,1389.75,1.68,31.1942,31.1942,2.54,"39.5719",2095.774,339.598,20,0.7359821,7,1.35988,49.89938,153.7369,4,0.5756549,2.315949,33.7816,55.07556,32.64862,1,4,2,2,2,2,3,4,4,5,9,8,9,8,8,9,10,16,15,14,14,9,7,5,4,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,1,1,1,0
