"NeuroMorpho.Org.ID","Neuron.Name","Archive.Name","Species.Name","Strain","Structural.Domains","Physical.Integrity","Morphological.Attributes","Min.Age","Max.Age","Gender","Min.Weight","Max.Weight","Development","Primary.Brain.Region","Secondary.Brain.Region","Tertiary.Brain.Region","Primary.Cell.Class","Secondary.Cell.Class","Tertiary.Cell.Class","Original.Format","Experiment.Protocol","Experimental.Condition","Staining.Method","Slicing.Direction","Slice.Thickness","Tissue.Shrinkage","Objective.Type","Magnification","Reconstruction.Method","Date.of.Deposition","Date.of.Upload","Soma.Surface","Number.of.Stems","Number.of.Bifurcations","Number.of.Branches","Overall.Width","Overall.Height","Overall.Depth","Average.Diameter","Total.Length","Total.Surface","Total.Volume","Max.Euclidean.Distance","Max.Path.Distance","Max.Branch.Order","Average.Contraction","Total.Fragmentation","Partition.Asymmetry","Average.Rall.s.Ratio","Average.Bifurcation.Angle.Local","Average.Bifurcation.Angle.Remote","Fractal.Dimension","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Gstat.total.cable.length","gstats.maximum.path.length","gstats.number.of.branch.points","gstats.mpeucl","gstats.maximum.branch.order","Gstats.mean.branch.angle","Gstats.mean.branch.length","gstats.mplen","gstats.mbo","gstats.field.height","gstats.field.depth","gstats.chullx","gstats.chully","gstats.chullz","Sholl.1","Sholl.2","Sholl.3","Sholl.4","Sholl.5","Sholl.6","Sholl.7","Sholl.8","Sholl.9","Sholl.10","Sholl.11","Sholl.12","Sholl.13","Sholl.14","Sholl.15","Sholl.16","Sholl.17","Sholl.18","Sholl.19","Sholl.20","Sholl.21","Sholl.22","Sholl.23","Sholl.24","Sholl.25","Sholl.26","Sholl.27","Sholl.28","Sholl.29","Sholl.30","Sholl.31","Sholl.32","Sholl.33","Sholl.34","Sholl.35","Sholl.36","Sholl.37","Sholl.38","Sholl.39","Sholl.40","Sholl.41","Sholl.42","Sholl.43","Sholl.44","Sholl.45","Sholl.46","Sholl.47","Sholl.48","Sholl.49","Sholl.50"
"NMO_37860","MTC261001B-IDD","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 2-3","interneuron","basket","Large","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1161.77,8,275,558,549.75,736.5,145.93,0.26,25173.9,18545.7,3463.67,889.76,966.43,22,0.89,15881,0.53,1.9,85.59,68.04,1.03,1161.77,8,276,560,285,549.75,736.5,145.94,33790,4139.59,3424,25193.1,19707.5,3188.22,9049.85,3148280,5082080,150484,68738,9694,6.65403,26.6836,25190.3,498.423,15884,300.317,529.454,147.62,16.445,529.006,523.684,520.507,23538,18711.7,29556.2,33302.4,24074.9,22866.7,30.86,95.1665,122.523,5.96,"536.929",25193.09,966.433,276,0.5865817,23,1.499845,44.98767,319.9499,10.79857,0.7122907,3.653368,18.89457,53.09229,23.28214,1,12,32,69,70,70,78,65,62,48,47,34,29,25,20,19,16,19,16,14,18,17,18,20,12,14,8,6,5,5,5,3,4,4,3,4,2,2,2,2,2,4,2,2,2,2,2,1,1,0
"NMO_37862","MTC280600A-IDA","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 2-3","interneuron","basket","Small","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1028.2,6,291,588,430.2,833.16,79.16,0.21,18131.8,11201.5,1052.28,1192.38,1354.23,45,0.87,7898,0.57,1.78,81.51,68.73,1.05,1028.2,6,292,590,299,355.37,832,79.11,15951,1711.01,1175.53,18149.9,12229.7,1040.66,5704.17,1590660,2679760,121716,50955,4707,9.32742,35.0517,18146.9,512.663,7901,422.122,528.495,167.699,27.09,535.531,518.618,513.224,23719.2,19999.7,29980.1,33201.4,23799.3,23821.4,14.42,85.8644,132.869,-3.27,"501.766",18149.89,1354.23,292,0.4980611,46,1.428491,30.76253,339.167,15.1269,0.3806584,3.947829,18.2703,133.4073,10.357,1,40,87,82,80,52,34,17,12,9,4,5,2,6,4,3,3,2,3,4,5,6,4,3,4,4,5,1,2,2,2,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,0
"NMO_37864","MTC291001C-IDA","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 5","interneuron","basket","Large","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",703.27,6,132,270,610.28,358.06,94.55,0.22,13508.7,8945.37,1024.05,415.32,601.21,14,0.85,10122,0.57,1.91,91.14,70.77,1.04,703.267,6,133,272,140,415.56,358.03,94.56,21613,2288,1559.61,13523.7,9648.63,1206.31,3655.51,1241440,2349670,66565,29328,6338,3.57874,15.3769,13522.4,232.34,10125,141.849,257.055,76.1661,9.21,255.632,254.283,252.828,12029.8,9341.76,13486.9,15118.3,11706.9,11503.2,8.92,56.5542,60.7192,-5.94,"266.375",13523.67,601.2091,133,0.5244255,15,1.602271,49.71938,232.0663,7.553114,1.19674,6.682597,-24.4198,-10.3937,-17.69652,1,10,19,23,24,22,40,43,41,48,58,52,60,53,55,51,50,44,44,41,35,26,22,24,25,23,18,18,11,10,10,9,7,6,5,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0
"NMO_37742","MTC300402A-IDB","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 2-3","interneuron","basket","Large","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1039.56,11,115,241,331.56,599.1,47.05,0.35,12829.5,11516.6,2100.01,512.75,634.84,12,0.87,7559,0.56,1.81,89.26,73.43,1.04,1039.56,11,116,243,128,365.73,599.01,47.06,17783,2729.74,2450.29,12847.7,12556.2,2243.98,6829.46,1042230,1774080,40315,22318,4845,7.00781,24.2904,12846.4,212.761,7562,127.386,214.068,65.0182,8.85,216.669,210.317,209.532,10264.9,8444.26,12004.3,13368.5,10365.1,10597.2,17.52,69.9658,125.245,2.25,"230.074",12847.66,634.8413,116,0.5434912,13,1.571532,52.87101,234.6048,7.192623,0.5795813,6.057206,3.146276,-8.754233,1.849076,1,14,27,33,40,37,41,36,42,43,45,45,35,32,35,34,37,36,31,24,22,22,19,22,18,17,14,9,6,5,5,4,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,1,1,0
"NMO_37867","MTC311001B-IDB","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 2-3","interneuron","Martinotti","Not reported","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",761.15,7,285,577,380.31,693.71,153.27,0.24,27578.3,19057.1,2327.43,846.19,1208.3,20,0.84,19313,0.56,1.84,89.77,79.03,1.04,761.151,7,286,579,294,433.39,693.71,117.87,41588,4638.2,3159.68,27593.9,19818.2,2280.66,5291.22,3658120,6889280,177611,80979,10541,6.06334,32.9343,27591.1,486.637,19316,315.471,535.852,159.376,26.86,536.14,527.146,522.534,25584.2,22523,28118.6,31024.1,25836.5,25557.8,27.3,89.9406,106.896,11.7,"566.479",27593.85,1208.304,286,0.515908,21,1.572273,47.65778,356.6617,10.3431,0.4525485,3.204247,-54.91561,-69.32927,20.9236,1,18,48,73,72,77,72,65,80,58,44,31,29,26,43,41,45,40,41,27,22,16,15,11,12,9,5,4,4,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,5,1,0
"NMO_07585","Martinotti","Kubota","rat","Wistar","Dendrites, Soma, Axon","Dendrites & Axon Complete","Diameter, 3D, Angles","23","19","Male","Not reported","Not reported","young","neocortex","frontal","Not reported","interneuron","Martinotti","Not reported","Neurolucida.dat","in vitro","Control","biocytin","oblique horizontal","300","Reported 90% Not corrected","oil","100x","Neurolucida","2011-07-12","2012-05-17",875.58,6,93,192,552.6,644.04,204.43,0.77,17069.09,39736.69,11294,508.21,1335.26,10,0.7,7823,0.42,1.93,91.67,84.18,1.11,875.582,6,94,194,101,547.7,641.1,200.39,19034,6145.93,6533.12,17085.8,40612.3,5977.71,14949.3,1344340,3123740,36080,21846,4110,2.37474,13.4625,17084.8,137.409,7826,112.59,183.995,40.2364,10.135,180.38,181.859,180.751,8525.91,7829.17,8889.45,9457.96,7816.35,7852.82,17.48,82.758,93.7725,-7.2,"195.619",17085.76,1335.26,94,0.4802835,11,1.616455,88.0709,399.1496,6.605128,1.198154,3.533651,-7.334766,89.17904,32.0708,1,7,7,15,28,22,32,30,29,32,26,36,34,35,36,46,40,67,40,36,39,26,23,27,33,18,15,13,19,17,11,10,16,7,8,10,7,5,3,1,1,1,1,2,4,1,1,1,1,0
"NMO_34966","Neuron5","Cohen,Mizrahi","mouse","NMRI","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","Diameter, 3D, Angles","60.8333333333","60.8333333333","Male","30 grams","30 grams","adult","neocortex","somatosensory","barrel, layer 2-3","principal cell","pyramidal","Not reported","FIJI.traces","in vivo","Control","green fluorescent protein","Not reported","Not reported","Not reported","water","16x","Simple Neurite Tracer","2013-01-17","2016-03-04",5024.83,7,140,287,299.31,390.63,209.5,0.99,14121.5,43845.3,10961.3,311.13,1170.29,26,0.82,10123,0.61,2,92.49,86.06,1.05,5024.84,7,141,289,149,282.72,390.45,209.5,29873,10107,10745.9,14161.5,48870.2,10357,61209.7,1325030,4166390,103884,42941,6051,11.0869,9.825,14160,237.703,10126,140,280.175,86.7001,0,282,280,280,12769,12048.1,13900.6,13664.1,12661.5,12562.8,38,226,225.5,4.7,"219.522",14161.47,1170.289,141,0.4050606,27,1.625131,48.83266,411.455,11.74828,0.6736612,1.505185,13.03131,-9.212575,44.23388,1,12,17,16,18,23,24,29,35,38,48,46,41,42,43,48,42,50,47,44,37,38,50,46,40,43,35,35,39,34,38,32,25,19,19,16,15,17,22,12,10,6,3,2,1,1,1,1,1,0
"NMO_06741","No11-no-dentrite-APV","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","D-2-amino-5-phosphonovaleric acid (D-APV)","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",1817.11,3,36,75,981.44,541.79,40.4,0.34,6914.85,10834.9,4968.03,820.97,1774.56,15,0.75,9719,0.57,1.49,101.32,94.48,1.05,1817.11,3,37,77,41,926.82,700.9,40.41,19739,3463.08,3481.44,6938.9,12652,4040.26,15893.4,2503290,5203280,64121,31198,5639,1.30044,-72.8499,6938.58,58.7386,9722,58.1889,58.356,21.6826,7.4,58.0114,55.8947,55.0097,3647.49,3401.5,2678.77,3210.36,2773.66,2866.4,7.6,67.39,80.675,6.49,"72.7433",6938.903,1774.565,37,0.5449416,16,1.805468,90.11562,535.2066,6.782051,1.486972,25.44566,-266.7652,-12.68682,-58.76713,1,3,7,14,19,16,12,9,10,8,11,10,8,10,9,9,8,9,8,7,10,3,4,2,3,2,6,3,2,2,1,1,5,1,1,1,1,1,1,1,1,1,2,2,4,1,1,1,1,0
"NMO_06745","No17-APV","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","D-2-amino-5-phosphonovaleric acid (D-APV)","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",716.27,3,56,115,1047.17,514.04,23.43,0.51,7866.43,13192.5,4424.05,905.26,1526.7,14,0.78,12496,0.6,1.5,77.21,74.58,1.04,716.277,3,57,117,61,1059.48,594.98,23.45,27517,6466.51,6828.43,7881.53,13908.7,6726.73,7127.85,2666260,4474650,74762,34847,5761,2.69789,-100.047,7880.99,92.7295,12499,80.1105,89.0471,34.8493,25.09,86.4807,86.3789,87.5837,4324.26,4176.91,5032.12,6163.73,4872.72,4619.68,6.93,60.1284,73.6284,10.86,"104.172",7881.526,1526.701,57,0.5837818,15,1.379196,67.36347,358.0007,6.720339,1.708258,43.44272,276.6056,73.04024,-61.01751,1,9,9,13,18,28,29,22,19,19,24,12,12,9,11,13,10,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0
"NMO_06749","No37-APV","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","D-2-amino-5-phosphonovaleric acid (D-APV)","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",1130.06,3,59,121,671.29,693.92,18.54,0.53,7695.9,13572.4,4758.6,970.22,1509.89,17,0.79,13603,0.51,1.39,83.21,74.38,1.04,1130.06,3,60,123,64,1013.57,619.05,18.55,29586,7344.49,7865.08,7714.87,14702.4,7950.12,10115.7,3439430,5875820,115581,46919,6583,0.164041,-59.2983,7714.26,98.5111,13606,100.951,90.1476,31.5463,17.44,87.3199,84.3516,81.198,4909.58,4388.99,4995.7,6327.91,5221.81,4812.77,13.34,66.704,77.404,-3.48,"115.781",7714.868,1509.89,60,0.6666598,18,1.4805,62.72251,431.8553,8.475806,1.625191,44.58295,127.8313,-276.1192,-63.35552,1,5,5,12,13,17,15,15,12,12,14,20,17,11,14,8,7,7,9,7,6,5,5,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_06753","No40-B-TTX","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","tetrodotoxin treatment","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",1928.03,4,7,18,132.2,259.63,8.8,2.06,1066.58,7290.1,5666.4,169.24,216.55,3,0.87,1464,0.47,0.98,86.18,36.72,1.01,1928.03,4,8,20,13,251.48,158.17,9.7,4338,3101.5,5287.21,1091.35,9218.13,7771.13,17608.8,134929,157500,2454,2204,1009,4.01212,10.0417,1091.26,17.6828,1467,9.57615,11.1115,4.33333,7.695,9.12163,8.89166,7.7616,603.267,257.09,786.365,973.39,504.542,250.186,7.76,66.7628,96.3442,0.03,"17.3133",1091.349,216.5501,8,0.8675887,4,1.708824,54.56744,107.3618,2.285714,1.562841,27.24904,-12.03112,59.93432,-3.830075,1,6,6,6,4,4,4,4,4,5,6,7,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,5,4,5,5,6,6,5,5,5,5,8,6,6,6,5,4,3,2,2,2,3,0
"NMO_06757","No47-Veh","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","Control","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",731.57,3,49,101,465.54,842.19,24.54,0.43,8779.87,11414.9,2824.95,716.68,894.23,10,0.8,13397,0.52,1.48,77.39,65.69,1.03,731.575,3,50,103,54,492.11,622.15,24.55,30225,5857.1,5513.24,8795.13,12146.4,4863.63,5615.91,2790280,3916310,77746,25908,9805,3.20912,-23.3295,8794.66,82.8445,13400,67.4634,79.6748,26.6995,23.19,73.7337,74.866,71.9596,3792.31,3219.1,4306.26,5339.59,4291.9,4284.8,17.38,56.35,68.335,-3.79,"98.4889",8795.134,894.2345,50,0.7161122,11,1.386596,85.38965,292.262,5.932692,0.9345498,19.69698,-590.16,215.1233,-75.91972,1,3,15,17,17,15,19,18,20,19,24,22,19,17,15,14,13,16,13,13,12,13,12,10,7,9,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_06761","No52-Veh","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","Control","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",615.05,3,91,185,517.57,779.68,29.29,0.36,12829.9,14099.8,3254.16,670.42,1085.19,18,0.78,20187,0.58,1.47,86.78,68.84,1.05,615.057,3,92,187,96,447.42,662.51,29.25,43271,7475.99,6662.05,12843.9,14714.9,5753.97,5405.97,4243630,7666050,196585,61574,13290,8.74026,-131.303,12842.9,147.368,20190,123.36,142.565,54.2775,26.645,140.392,135.813,132.091,7897.81,6264.68,7534.4,9717.93,7652.06,7632.81,14.37,61.4784,79.7084,5.96,"172.163",12843.86,1085.185,92,0.6003289,19,1.53244,68.68374,379.6955,9.547872,0.6066364,14.08045,-183.229,-487.2402,-54.22553,1,6,9,17,23,24,25,24,24,25,37,24,30,24,23,25,17,15,17,16,17,15,14,17,11,9,10,9,11,10,8,8,8,6,6,3,2,2,2,2,2,2,2,2,1,1,1,1,1,0
"NMO_06765","No57-TTX","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","tetrodotoxin treatment","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",1784.16,4,55,114,671.94,458.67,21.09,0.88,6775.37,20629.4,10799.7,634.71,852.36,12,0.78,13503,0.59,1.53,91.63,71.95,1.06,1784.16,4,56,116,61,406.88,703.39,21.1,29971,12020.2,15603.9,6799.2,22413.5,18602.8,21429.8,3187970,4800740,67683,50310,6205,8.44522,-29.7384,6798.66,91.371,13506,71.6113,89.9346,33.742,22.45,86.3713,86.4951,87.2554,5039.9,3957.56,4632.67,6246.8,4932.65,5364.45,17.59,96.574,111.034,5.55,"112.319",6799.2,852.3613,56,0.6915223,13,1.626867,58.61379,355.4526,6.017094,0.8067742,20.53979,-500.0289,-308.0257,-77.11592,1,4,9,8,9,9,10,14,15,23,17,14,16,22,20,14,9,16,9,8,8,6,6,6,4,4,6,6,9,7,5,4,3,3,4,4,2,2,2,2,2,2,2,2,8,5,2,1,1,0
"NMO_06769","No62-TTX","Bausch","rat","Sprague-Dawley","Dendrites, Soma, Axon","Dendrites & Axon Moderate","Diameter, 3D, Angles","11","11","Not reported","Not reported","Not reported","not reported","hippocampus","dentate gyrus","Not reported","principal cell","granule","Not reported","Neurolucida.dat","culture","tetrodotoxin treatment","neurobiotin","horizontal","400","Not reported","oil","63x","Neurolucida","2010-01-12","2011-11-08",739.27,3,38,79,730.81,481.7,23.49,0.3,6694.02,6639.68,1149.14,683.62,1154.91,8,0.8,13276,0.44,1.42,84.25,60.77,1.04,739.279,3,39,81,43,662.35,532.71,23.6,28860,4078.84,3040.49,6709.36,7378.96,2349.27,3984.33,2784130,4477270,60943,29224,7673,8.1922,-93.2896,6708.96,65.7298,13279,57.7961,59.2854,17.9548,16.01,56.0423,56.0224,54.0422,3201.59,2309.44,3343.82,4457.4,3126.1,4042.83,9.09,43.6606,54.8106,-1.14,"79.1345",6709.363,1154.907,39,0.7377624,9,1.513332,82.83164,337.169,5.158537,1.357938,32.63626,-322.0374,-200.1718,-60.68147,1,3,3,7,8,10,18,18,18,18,19,24,20,16,9,9,9,8,7,7,9,12,8,8,11,5,3,3,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"NMO_37222","OG060523B1-CH7-MC-H-ZK-60X-1","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 6","interneuron","bitufted","Not reported","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1046.55,4,161,326,601.64,782.45,201.13,0.32,17032.4,16809.1,2258.36,678.3,952.46,14,0.83,11063,0.52,1.87,92.91,81.13,1.05,1046.55,4,162,328,167,601.63,782.07,201.13,23712,3585.46,2602.6,17050.7,17855.6,1994.66,7037.02,2182080,3721490,81909,39118,6414,3.74241,-12.0432,17049,273.699,11066,198.248,305.889,84.2016,26.945,303.362,303.375,304.73,14959.2,13061.8,16159.9,16753.3,15154.3,14649.9,17.83,86.409,93.224,-5.39,"311.027",17050.68,952.4596,162,0.594813,15,1.631037,51.98379,336.2994,8.680851,0.8747441,2.789683,-17.64734,-123.5994,19.50747,1,8,12,17,20,31,35,39,46,38,41,38,41,44,43,37,31,23,23,22,23,18,15,14,12,11,10,8,7,8,7,10,5,5,5,5,5,4,7,4,6,5,4,3,3,3,3,3,3,0
"NMO_37206","OG060710A1-5-IDC","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 6","principal cell","pyramidal","Horizontal","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1440.12,4,78,160,1606.06,696.38,182.99,0.34,11343.4,10876.4,2207.49,1626.81,2078.92,25,0.9,2873,0.57,1.86,79.48,69.92,1.03,1440.12,4,79,162,84,1747.93,696.18,182.99,8073,1052.36,1090.89,11364.8,12316.6,1314.99,9918.85,1020420,1386410,16957,12395,1690,2.48613,21.8775,11364,145.734,2876,99.6396,149.064,45.0747,24.235,146.881,146.887,146.759,6199.22,5453.38,8429.51,8946.14,7292.13,7196.64,5.4,62.8772,64.9172,5.77,"114.749",11364.84,2078.92,79,0.6854811,26,1.409346,70.15332,482.0603,8.932515,2.196303,9.410416,-229.6365,-73.89615,-37.14816,1,8,11,26,22,22,19,20,15,12,13,8,7,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,4,2,2,3,2,1,1,1,1,0
"NMO_36973","OG060814A1-7-IDA","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 6","interneuron","pyramidal","bipolar","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",718.11,7,70,147,263.3,1422.19,224.48,0.56,9058.53,13994.2,2958.39,875.7,1053.02,15,0.88,6705,0.51,1.03,78.49,66.07,1.03,718.105,7,71,149,79,264.11,1422.05,224.49,23729,3830.27,3464.55,9073.64,14712.3,2799.58,5674.41,1721380,2066250,40706,19188,3743,9.77697,44.8223,9072.83,130.902,6708,132.542,87.9151,36.3702,54.39,77.8483,74.4262,66.8045,5494.11,4625.02,7711.88,8387.98,6368.78,6241.66,18.93,58.6176,75.6876,5.91,"128.395",9073.638,1053.015,71,0.8142806,16,1.394815,60.8969,308.0271,6.086667,0.2136509,1.388592,-6.97208,140.2181,-0.7173375,1,11,22,31,34,28,28,23,19,11,8,7,6,7,8,9,5,5,5,4,4,4,4,6,5,5,4,5,4,4,3,2,2,2,2,2,3,4,3,3,3,3,4,3,2,2,2,2,2,0
"NMO_37165","OG060826C1-4-IDC","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 6","interneuron","basket","Large","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1144.16,8,138,284,690.28,498.29,271.6,0.32,17489.8,18868.5,5382.73,577.2,856.95,13,0.84,16226,0.46,1.82,81.84,71.1,1.03,1144.16,8,139,286,148,642.15,502.49,271.56,35460,5209.32,4664.3,17508.9,20012.7,4377.19,10843.7,3077290,5271700,100057,53849,8794,7.37891,24.2575,17507.5,239.182,16229,150.646,257.221,64.8842,12.365,258.359,252.681,251.023,11294.5,9812.32,14272.7,16477.4,11221.9,11570.1,19.09,77.4132,117.326,16.34,"271.139",17508.9,856.9511,139,0.5889976,14,1.440779,61.21994,324.8322,7.393728,1.174603,2.725979,-19.28626,69.11675,-18.1614,1,12,15,24,26,29,30,33,40,38,40,45,52,59,51,56,40,38,37,32,27,31,25,26,16,13,15,15,11,10,10,8,9,9,9,5,4,4,3,3,3,2,1,1,1,1,1,1,1,0
"NMO_37014","OG060829A1-4-IDE","Markram","rat","Han Wistar","Dendrites, Soma, Axon","Dendrites Complete, Axon Moderate","No Diameter, 3D, Angles","14","14","Male","Not reported","Not reported","young","neocortex","somatosensory","layer 6","interneuron","basket","Nest","Neurolucida.asc","in vitro","Control","biocytin","parasagittal","200","Reported 10% in xy, 25% in z Corrected (no values given)","water or oil","60x","Neurolucida","2015-03-06","2016-03-04",1123.92,6,216,438,531.42,614.43,255.11,0.23,24359.6,16571.9,1997.78,565.36,754.01,21,0.83,15630,0.54,1.86,72.3,74.22,1.04,1123.92,6,217,440,224,492.98,614.01,255.12,33658,3594.73,2423.32,24378.6,17695.8,1872.81,7312.54,2549460,5203710,126116,61021,9294,7.34003,25.5499,24376.4,365.351,15633,247.954,410.625,117.084,29.94,404.213,403.832,399.595,15615.8,16030.7,19113.1,24066.5,19456.1,17924.3,21.21,90.4202,98.1452,1.17,"438.484",24378.55,754.0084,217,0.5264137,22,1.270451,55.53164,332.8668,9.142857,0.8042694,2.305706,-34.78641,-70.48699,-32.64042,1,7,12,20,24,36,53,54,52,52,55,57,66,69,68,68,59,56,52,49,46,41,39,25,32,22,18,18,13,10,7,6,5,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0
